user_id,age_group,gender,occupation,primary_platform,daily_usage_hours,usage_frequency,trust_in_social_media,influencer_influence,feels_addicted,content_consumption_style,decision_influence_level,follows_travel_content,follows_entertainment,follows_educational,follows_business,visual_content_preference,engages_with_travel_posts,saves_travel_content,plans_trips_via_social_media,self_reported_travel_interest,preferred_travel_type
U09375,22-25,Female,Employed,TikTok,3-5,Low,High,Sometimes,Yes,Interactive,Medium,No,No,No,No,Low,Sometimes,Yes,No,Low,Urban
U09376,22-25,Female,Student,Facebook,5+,Low,Low,Sometimes,Yes,Interactive,Medium,Yes,No,No,No,High,Rarely,No,Yes,High,Culture
U09377,18-21,Female,Student,TikTok,5+,Medium,Low,Sometimes,No,Interactive,Medium,Yes,Yes,Yes,No,Low,Rarely,Yes,No,Low,Urban
U09378,22-25,Male,Employed,TikTok,5+,High,High,Yes,No,Passive,Low,Yes,Yes,Yes,No,High,Sometimes,No,No,Low,Urban
U09379,22-25,Other,Student,YouTube,<1,Low,Low,Yes,Yes,Interactive,High,Yes,No,No,Yes,High,Often,Yes,Yes,High,Adventure
U09380,18-21,Male,Employed,Facebook,5+,High,High,Sometimes,Yes,Interactive,Medium,Yes,Yes,No,No,Medium,Sometimes,No,Yes,Medium,Urban
U09381,22-25,Female,Student,TikTok,1-2,High,High,Yes,No,Interactive,High,Yes,Yes,Yes,No,Medium,Sometimes,Yes,Yes,High,Relaxation
U09382,22-25,Male,Employed,Facebook,1-2,High,Medium,Yes,No,Interactive,Medium,Yes,No,Yes,Yes,High,Often,Yes,Yes,Medium,Relaxation
U09383,18-21,Other,Employed,TikTok,3-5,High,High,Sometimes,No,Interactive,Low,Yes,No,Yes,No,Low,Rarely,No,Yes,Low,Culture
U09384,18-21,Other,Student,Instagram,5+,High,High,Sometimes,Yes,Interactive,Medium,No,No,Yes,No,Medium,Sometimes,No,No,Medium,Relaxation
U09385,18-21,Female,Student,Instagram,3-5,Low,Low,Yes,No,Interactive,Medium,Yes,Yes,Yes,Yes,High,Often,Yes,Yes,Medium,Urban
U09386,18-21,Male,Employed,YouTube,1-2,High,Medium,Sometimes,No,Interactive,Low,Yes,Yes,No,Yes,High,Often,Yes,Yes,Low,Urban
U09387,22-25,Female,Employed,Instagram,3-5,Low,Low,No,Yes,Passive,Medium,Yes,Yes,No,Yes,High,Sometimes,No,No,High,Relaxation
U09388,22-25,Female,Student,TikTok,5+,Low,High,Yes,Yes,Interactive,High,Yes,Yes,No,Yes,Medium,Sometimes,No,Yes,High,Culture
U09389,18-21,Male,Employed,TikTok,1-2,Medium,Low,No,No,Passive,Low,No,Yes,Yes,No,Low,Often,Yes,No,Medium,Relaxation
U09390,22-25,Other,Employed,TikTok,<1,Medium,Medium,Yes,No,Passive,Low,Yes,No,No,No,Medium,Often,Yes,No,High,Urban
U09391,22-25,Male,Employed,Facebook,<1,Medium,Low,Sometimes,No,Interactive,High,No,Yes,No,No,High,Sometimes,No,Yes,Low,Adventure
U09392,22-25,Male,Employed,YouTube,1-2,High,Low,No,No,Passive,Medium,No,Yes,No,No,Medium,Often,Yes,Yes,Low,Relaxation
U09393,22-25,Male,Student,YouTube,3-5,High,Low,Sometimes,No,Passive,High,No,No,Yes,No,Low,Sometimes,Yes,Yes,Low,Relaxation
U09394,22-25,Other,Employed,Facebook,5+,Low,Medium,No,Yes,Interactive,High,Yes,Yes,No,Yes,High,Often,No,Yes,Medium,Adventure
U09395,18-21,Other,Employed,Instagram,1-2,Medium,Low,No,No,Passive,High,Yes,Yes,No,No,Medium,Rarely,No,No,High,Culture
U09396,22-25,Female,Employed,TikTok,3-5,Low,Low,Yes,Yes,Interactive,Medium,No,Yes,No,No,Low,Rarely,No,Yes,High,Adventure
U09397,22-25,Female,Employed,YouTube,1-2,High,Medium,Yes,No,Passive,Medium,No,Yes,No,Yes,High,Rarely,No,Yes,Medium,Relaxation
U09398,18-21,Male,Employed,Instagram,1-2,Medium,High,Yes,No,Interactive,Low,No,Yes,Yes,No,High,Sometimes,No,Yes,Low,Relaxation
U09399,18-21,Other,Employed,TikTok,5+,Medium,High,Yes,No,Passive,Medium,No,No,Yes,Yes,High,Often,No,No,High,Adventure
U09400,18-21,Other,Employed,Instagram,3-5,High,Medium,No,No,Passive,Low,No,Yes,Yes,No,Medium,Sometimes,Yes,No,Medium,Adventure
U09401,18-21,Other,Student,YouTube,3-5,High,High,No,No,Interactive,Medium,No,Yes,No,No,High,Sometimes,Yes,Yes,High,Relaxation
U09402,18-21,Female,Student,TikTok,<1,Medium,Low,No,No,Passive,Low,Yes,No,No,Yes,Low,Sometimes,Yes,No,Medium,Relaxation
U09403,22-25,Female,Student,Instagram,3-5,Medium,Low,Yes,Yes,Passive,High,No,No,No,Yes,High,Sometimes,No,No,Low,Culture
U09404,18-21,Male,Employed,YouTube,<1,High,Low,Yes,Yes,Interactive,High,Yes,Yes,Yes,No,Low,Sometimes,Yes,Yes,Medium,Adventure
U09405,22-25,Female,Student,YouTube,<1,Low,Medium,No,Yes,Passive,Low,Yes,Yes,No,No,Medium,Often,Yes,No,Medium,Culture
U09406,22-25,Female,Student,Facebook,<1,Medium,High,No,No,Passive,Medium,No,Yes,Yes,Yes,High,Often,Yes,Yes,High,Urban
U09407,22-25,Female,Student,YouTube,<1,Low,High,Sometimes,No,Passive,Medium,No,No,Yes,No,Low,Often,No,Yes,Low,Relaxation
U09408,18-21,Male,Employed,Facebook,5+,High,High,No,No,Interactive,Medium,No,No,Yes,Yes,High,Often,No,No,High,Relaxation
U09409,18-21,Female,Employed,TikTok,1-2,Low,Low,No,Yes,Interactive,Medium,No,No,No,Yes,Medium,Rarely,No,No,High,Relaxation
U09410,18-21,Female,Employed,Facebook,5+,Medium,High,No,Yes,Passive,High,Yes,No,No,No,Medium,Rarely,No,Yes,Medium,Adventure
U09411,22-25,Female,Employed,Facebook,<1,High,Medium,Yes,Yes,Interactive,High,No,Yes,No,Yes,Medium,Often,No,No,Low,Adventure
U09412,18-21,Male,Student,TikTok,3-5,High,High,Yes,Yes,Passive,Medium,Yes,No,Yes,Yes,Low,Often,No,No,Low,Culture
U09413,18-21,Male,Employed,TikTok,5+,Low,Low,No,No,Interactive,Medium,Yes,Yes,Yes,No,Medium,Sometimes,No,Yes,Medium,Urban
U09414,18-21,Male,Student,Instagram,3-5,High,High,Yes,No,Interactive,Low,No,No,Yes,Yes,High,Rarely,Yes,Yes,Low,Adventure
U09415,22-25,Male,Student,YouTube,1-2,Low,High,Yes,Yes,Passive,High,Yes,Yes,No,No,High,Often,Yes,Yes,Low,Culture
U09416,22-25,Female,Student,Facebook,3-5,Low,Low,Yes,No,Passive,Low,No,No,Yes,No,Low,Rarely,No,No,Medium,Relaxation
U09417,18-21,Male,Student,Instagram,5+,Medium,Medium,No,Yes,Interactive,High,No,Yes,Yes,No,Medium,Often,Yes,Yes,Medium,Relaxation
U09418,18-21,Female,Student,YouTube,5+,Low,High,Yes,Yes,Passive,High,No,No,No,No,Medium,Often,Yes,Yes,High,Urban
U09419,22-25,Male,Employed,Facebook,1-2,High,Medium,Sometimes,No,Passive,Medium,No,Yes,No,Yes,Medium,Sometimes,Yes,Yes,Low,Urban
U09420,22-25,Male,Student,YouTube,1-2,Low,Medium,No,No,Interactive,Low,Yes,Yes,Yes,No,Medium,Often,No,No,Medium,Culture
U09421,18-21,Female,Employed,Facebook,<1,Low,High,No,No,Passive,High,Yes,No,Yes,No,Medium,Rarely,No,Yes,Medium,Adventure
U09422,18-21,Female,Employed,YouTube,1-2,Low,Medium,Sometimes,No,Passive,Medium,No,No,Yes,Yes,Medium,Often,Yes,No,Low,Adventure
U09423,18-21,Male,Employed,YouTube,3-5,Low,Medium,No,Yes,Interactive,Medium,Yes,Yes,Yes,No,High,Rarely,No,Yes,Low,Urban
U09424,22-25,Male,Employed,Facebook,5+,Medium,High,Sometimes,Yes,Passive,Medium,Yes,Yes,Yes,Yes,High,Rarely,Yes,Yes,High,Adventure
U09425,18-21,Other,Student,TikTok,<1,Low,Medium,Sometimes,No,Passive,Medium,Yes,No,Yes,No,Medium,Rarely,No,No,Low,Culture
U09426,18-21,Female,Employed,Facebook,5+,Medium,High,No,Yes,Passive,Low,No,No,Yes,No,High,Often,Yes,No,High,Culture
U09427,18-21,Female,Employed,Instagram,<1,High,Low,No,No,Interactive,High,Yes,Yes,No,Yes,Medium,Sometimes,Yes,No,Low,Adventure
U09428,22-25,Male,Employed,TikTok,1-2,Medium,Low,No,No,Interactive,Medium,No,Yes,No,Yes,Low,Often,Yes,No,High,Urban
U09429,18-21,Female,Employed,YouTube,5+,Low,Medium,Yes,No,Passive,Low,Yes,No,Yes,No,Medium,Rarely,No,Yes,Medium,Urban
U09430,18-21,Other,Student,TikTok,1-2,Medium,Low,No,Yes,Passive,Low,No,No,No,Yes,High,Rarely,Yes,Yes,High,Adventure
U09431,18-21,Female,Student,TikTok,<1,High,Medium,Sometimes,Yes,Interactive,High,Yes,Yes,Yes,Yes,Low,Sometimes,No,No,High,Relaxation
U09432,22-25,Male,Employed,TikTok,3-5,Low,Medium,Sometimes,No,Interactive,High,Yes,No,No,No,Medium,Rarely,No,Yes,High,Relaxation
U09433,18-21,Other,Student,Facebook,1-2,Low,High,Sometimes,No,Passive,High,No,No,Yes,Yes,Low,Often,No,Yes,Medium,Relaxation
U09434,22-25,Female,Employed,YouTube,<1,Low,High,Yes,Yes,Passive,Low,Yes,No,Yes,No,Medium,Sometimes,No,No,Medium,Adventure
U09435,18-21,Male,Student,TikTok,5+,Medium,Low,Yes,Yes,Interactive,Medium,No,Yes,Yes,No,High,Often,Yes,Yes,High,Urban
U09436,18-21,Female,Student,Facebook,5+,High,Low,Sometimes,No,Interactive,High,No,No,Yes,No,High,Rarely,Yes,Yes,High,Culture
U09437,22-25,Other,Employed,Facebook,3-5,Medium,Medium,No,No,Passive,Low,No,Yes,No,No,High,Sometimes,Yes,No,Low,Culture
U09438,22-25,Male,Student,YouTube,5+,High,Medium,Sometimes,No,Passive,High,Yes,Yes,No,Yes,Low,Often,Yes,No,High,Culture
U09439,18-21,Female,Employed,TikTok,5+,Low,Low,Yes,No,Passive,Low,No,Yes,No,Yes,High,Sometimes,No,No,Low,Urban
U09440,18-21,Female,Student,Instagram,<1,High,Low,Sometimes,No,Interactive,High,Yes,No,Yes,Yes,High,Sometimes,Yes,Yes,Low,Urban
U09441,22-25,Other,Employed,TikTok,<1,Medium,High,Yes,Yes,Interactive,High,Yes,Yes,No,Yes,High,Sometimes,Yes,No,High,Culture
U09442,22-25,Male,Employed,Facebook,1-2,Medium,High,Yes,Yes,Passive,High,Yes,Yes,Yes,No,Low,Sometimes,Yes,Yes,Medium,Adventure
U09443,22-25,Male,Employed,Facebook,5+,Medium,Low,No,Yes,Passive,Low,Yes,Yes,Yes,No,High,Often,Yes,No,Medium,Adventure
U09444,18-21,Male,Student,Facebook,5+,Medium,Medium,Yes,No,Interactive,High,Yes,Yes,Yes,No,High,Sometimes,Yes,No,Low,Relaxation
U09445,18-21,Other,Employed,YouTube,<1,High,High,Sometimes,Yes,Interactive,High,No,Yes,No,No,High,Often,Yes,No,Low,Relaxation
U09446,22-25,Other,Employed,Facebook,<1,Medium,Low,Yes,No,Interactive,Medium,No,Yes,Yes,No,Low,Sometimes,Yes,Yes,Low,Culture
U09447,22-25,Other,Student,YouTube,<1,High,Medium,Yes,No,Interactive,Low,No,No,Yes,No,High,Sometimes,Yes,Yes,High,Adventure
U09448,22-25,Male,Employed,TikTok,5+,Medium,Medium,Sometimes,Yes,Interactive,Low,Yes,No,No,No,High,Often,Yes,Yes,Medium,Relaxation
U09449,18-21,Other,Employed,TikTok,1-2,High,High,Yes,No,Interactive,High,No,No,No,Yes,Low,Sometimes,No,Yes,High,Culture
U09450,18-21,Female,Student,Facebook,3-5,Low,High,Sometimes,No,Interactive,Medium,Yes,Yes,No,Yes,High,Rarely,No,Yes,High,Urban
U09451,18-21,Female,Employed,YouTube,<1,Medium,High,Yes,No,Interactive,High,No,No,No,No,High,Sometimes,Yes,Yes,Low,Relaxation
U09452,18-21,Female,Employed,Instagram,1-2,Medium,High,No,No,Interactive,High,Yes,Yes,No,No,Medium,Sometimes,Yes,Yes,Low,Adventure
U09453,18-21,Other,Employed,YouTube,3-5,Low,Low,Yes,Yes,Passive,Medium,No,No,Yes,Yes,Low,Often,Yes,Yes,High,Relaxation
U09454,18-21,Other,Employed,TikTok,3-5,Medium,Low,No,No,Interactive,High,No,Yes,No,Yes,High,Sometimes,No,Yes,High,Urban
U09455,18-21,Other,Employed,Facebook,1-2,Medium,High,No,No,Passive,Medium,Yes,No,No,No,Low,Sometimes,Yes,Yes,Medium,Adventure
U09456,18-21,Male,Student,Facebook,<1,Medium,Medium,Sometimes,Yes,Passive,Low,Yes,No,No,No,Low,Sometimes,No,Yes,High,Urban
U09457,22-25,Other,Student,TikTok,5+,Medium,High,Yes,Yes,Passive,Medium,Yes,Yes,Yes,Yes,High,Rarely,Yes,Yes,High,Urban
U09458,22-25,Other,Student,Facebook,<1,High,High,Sometimes,Yes,Passive,Low,Yes,No,Yes,No,High,Sometimes,Yes,No,Medium,Adventure
U09459,22-25,Male,Employed,Instagram,3-5,High,Medium,Yes,Yes,Passive,Medium,Yes,Yes,Yes,Yes,Medium,Sometimes,No,No,High,Adventure
U09460,22-25,Male,Student,Facebook,3-5,High,Medium,No,No,Interactive,High,No,No,No,Yes,Low,Sometimes,No,No,Medium,Adventure
U09461,18-21,Other,Employed,YouTube,1-2,Medium,High,No,Yes,Interactive,Low,No,Yes,No,Yes,Low,Rarely,No,Yes,High,Culture
U09462,18-21,Male,Student,Instagram,5+,Low,High,Yes,Yes,Passive,Medium,Yes,Yes,Yes,No,High,Rarely,Yes,No,Low,Relaxation
U09463,22-25,Female,Employed,TikTok,1-2,Medium,High,No,No,Interactive,High,No,Yes,Yes,No,Medium,Rarely,Yes,No,Low,Culture
U09464,18-21,Other,Employed,Instagram,5+,High,Low,Sometimes,No,Passive,Medium,No,No,Yes,No,High,Rarely,Yes,Yes,High,Culture
U09465,22-25,Male,Employed,YouTube,<1,Low,Low,Sometimes,No,Passive,Low,Yes,Yes,Yes,Yes,Low,Sometimes,No,Yes,Low,Urban
U09466,18-21,Female,Student,TikTok,5+,Medium,Medium,No,Yes,Passive,Low,No,No,Yes,Yes,High,Sometimes,No,Yes,High,Relaxation
U09467,22-25,Male,Employed,Facebook,5+,Medium,High,No,Yes,Interactive,High,No,Yes,Yes,Yes,Low,Rarely,No,Yes,Medium,Urban
U09468,18-21,Female,Employed,YouTube,<1,Low,Low,Sometimes,Yes,Passive,High,Yes,Yes,No,Yes,Medium,Often,Yes,No,High,Relaxation
U09469,22-25,Male,Employed,Instagram,1-2,High,High,Yes,No,Passive,Medium,No,No,No,Yes,Low,Rarely,No,Yes,Medium,Relaxation
U09470,18-21,Male,Student,Instagram,<1,Low,Low,No,Yes,Interactive,High,No,No,No,No,Low,Sometimes,Yes,No,Low,Urban
U09471,18-21,Male,Employed,TikTok,3-5,High,High,Yes,No,Passive,Low,Yes,Yes,No,No,Low,Rarely,Yes,Yes,Medium,Urban
U09472,22-25,Male,Employed,Instagram,3-5,High,High,Yes,Yes,Passive,Low,Yes,Yes,No,No,High,Rarely,Yes,Yes,Medium,Adventure
U09473,18-21,Other,Employed,Facebook,3-5,Low,Low,Yes,Yes,Interactive,Medium,Yes,Yes,No,No,High,Rarely,No,No,High,Culture
U09474,22-25,Male,Student,YouTube,3-5,High,High,No,Yes,Interactive,Low,No,Yes,No,No,High,Often,No,No,Medium,Urban
U09475,22-25,Male,Student,Facebook,<1,Low,Medium,No,Yes,Passive,Medium,No,Yes,No,Yes,High,Sometimes,No,Yes,Low,Relaxation
U09476,18-21,Other,Employed,Facebook,3-5,Low,Medium,No,Yes,Passive,High,No,Yes,No,Yes,Low,Sometimes,No,No,High,Urban
U09477,18-21,Other,Employed,Instagram,5+,High,Medium,Sometimes,No,Interactive,Low,Yes,No,Yes,Yes,Medium,Rarely,Yes,No,High,Urban
U09478,22-25,Other,Student,YouTube,5+,High,Medium,Sometimes,Yes,Interactive,Low,No,Yes,Yes,No,High,Rarely,No,No,Low,Culture
U09479,18-21,Female,Student,TikTok,5+,Medium,High,No,No,Passive,Low,Yes,No,No,No,Low,Rarely,No,No,Low,Urban
U09480,18-21,Other,Student,Instagram,3-5,High,Low,No,Yes,Passive,High,No,No,No,No,Medium,Often,Yes,No,Low,Adventure
U09481,22-25,Male,Employed,Facebook,5+,High,High,Yes,Yes,Passive,Low,No,Yes,No,Yes,High,Rarely,No,Yes,Low,Adventure
U09482,18-21,Female,Employed,YouTube,5+,Medium,High,Yes,Yes,Interactive,Low,Yes,Yes,Yes,Yes,Low,Sometimes,Yes,Yes,High,Relaxation
U09483,18-21,Female,Employed,Facebook,<1,High,High,Sometimes,No,Interactive,Low,Yes,No,No,No,Medium,Often,Yes,Yes,Medium,Relaxation
U09484,22-25,Other,Employed,TikTok,<1,High,Low,No,Yes,Interactive,Low,Yes,No,Yes,Yes,Medium,Sometimes,Yes,Yes,High,Urban
U09485,18-21,Other,Employed,YouTube,3-5,Low,Medium,Sometimes,No,Passive,High,Yes,Yes,No,No,High,Rarely,No,Yes,High,Adventure
U09486,18-21,Female,Student,Instagram,5+,Low,High,Yes,Yes,Interactive,Medium,No,No,No,No,Low,Rarely,No,Yes,Low,Adventure
U09487,22-25,Other,Student,TikTok,5+,High,High,Yes,Yes,Interactive,High,No,No,No,Yes,Low,Rarely,Yes,No,High,Adventure
U09488,18-21,Female,Employed,TikTok,5+,High,Medium,Yes,No,Interactive,Low,No,No,No,No,Low,Often,No,No,Medium,Relaxation
U09489,22-25,Other,Employed,TikTok,<1,Medium,Medium,Yes,No,Interactive,Low,No,No,Yes,No,Medium,Often,Yes,No,High,Adventure
U09490,18-21,Other,Student,TikTok,<1,High,High,Yes,Yes,Passive,Low,No,Yes,Yes,No,High,Sometimes,No,Yes,High,Culture
U09491,22-25,Male,Employed,TikTok,3-5,High,Medium,Yes,Yes,Passive,Low,Yes,No,Yes,No,High,Rarely,Yes,No,High,Relaxation
U09492,22-25,Male,Employed,Facebook,3-5,Low,High,No,No,Interactive,Low,No,Yes,Yes,Yes,Low,Rarely,No,No,Medium,Culture
U09493,22-25,Female,Employed,Instagram,<1,High,Medium,Yes,No,Passive,High,Yes,Yes,Yes,No,Low,Sometimes,Yes,Yes,Low,Adventure
U09494,18-21,Female,Student,Facebook,5+,Medium,Low,Yes,No,Passive,Medium,Yes,No,No,Yes,Low,Sometimes,Yes,No,High,Adventure
U09495,18-21,Male,Student,TikTok,1-2,Medium,High,Yes,Yes,Passive,Low,No,No,Yes,Yes,Medium,Rarely,Yes,No,Medium,Adventure
U09496,22-25,Other,Student,Facebook,<1,High,High,Sometimes,Yes,Passive,High,Yes,No,Yes,Yes,High,Sometimes,No,No,Low,Culture
U09497,22-25,Other,Employed,Facebook,3-5,Low,Medium,No,Yes,Passive,Medium,Yes,Yes,Yes,No,High,Rarely,Yes,Yes,Low,Culture
U09498,22-25,Other,Employed,YouTube,1-2,Medium,High,Sometimes,No,Passive,High,No,No,No,No,Low,Rarely,No,Yes,Medium,Relaxation
U09499,22-25,Female,Student,Instagram,5+,Medium,Low,Yes,No,Passive,Medium,No,Yes,No,Yes,Medium,Often,No,No,Medium,Adventure
U09500,18-21,Male,Student,Instagram,<1,Low,Medium,Sometimes,No,Interactive,High,No,Yes,No,No,Medium,Sometimes,No,Yes,Medium,Culture
U09501,22-25,Other,Student,Facebook,<1,Medium,High,Yes,Yes,Passive,High,No,Yes,Yes,No,Low,Rarely,Yes,Yes,High,Culture
U09502,18-21,Female,Student,Instagram,1-2,High,Low,Sometimes,Yes,Passive,Medium,Yes,No,Yes,No,Low,Often,No,Yes,Medium,Culture
U09503,22-25,Other,Employed,Facebook,1-2,Medium,Medium,No,Yes,Interactive,High,Yes,No,No,No,Medium,Rarely,Yes,No,Low,Relaxation
U09504,18-21,Female,Employed,Facebook,5+,Medium,High,Yes,No,Interactive,High,Yes,Yes,No,Yes,Low,Rarely,Yes,No,High,Adventure
U09505,22-25,Female,Employed,Instagram,<1,Medium,Low,No,No,Interactive,Medium,No,Yes,Yes,Yes,Medium,Rarely,Yes,No,Medium,Relaxation
U09506,18-21,Female,Student,Instagram,1-2,High,High,Yes,No,Passive,Low,Yes,No,No,No,Low,Often,Yes,Yes,Low,Culture
U09507,18-21,Male,Employed,Facebook,3-5,High,Low,Yes,No,Passive,High,Yes,No,No,No,High,Rarely,Yes,No,Low,Relaxation
U09508,22-25,Female,Student,Instagram,5+,Medium,High,No,No,Interactive,High,Yes,No,Yes,Yes,Low,Sometimes,Yes,No,Medium,Adventure
U09509,18-21,Female,Student,Instagram,<1,High,Medium,Sometimes,No,Passive,Low,No,Yes,Yes,No,Medium,Rarely,No,Yes,Low,Adventure
U09510,18-21,Female,Student,Facebook,3-5,High,High,Yes,Yes,Interactive,Low,No,No,Yes,No,Low,Rarely,No,Yes,Medium,Adventure
U09511,18-21,Male,Student,TikTok,3-5,High,Low,Yes,Yes,Passive,Medium,No,Yes,No,Yes,High,Sometimes,No,No,Low,Adventure
U09512,18-21,Female,Student,YouTube,1-2,High,Medium,No,No,Passive,Medium,No,No,Yes,Yes,High,Often,No,No,Medium,Culture
U09513,18-21,Female,Student,YouTube,<1,Low,High,Sometimes,No,Passive,Low,No,Yes,No,No,High,Often,Yes,Yes,High,Culture
U09514,22-25,Female,Student,TikTok,<1,Low,Medium,Sometimes,Yes,Interactive,Low,Yes,No,No,No,Low,Often,Yes,Yes,High,Urban
U09515,22-25,Female,Student,YouTube,3-5,High,Medium,Sometimes,No,Interactive,Low,Yes,Yes,No,No,Medium,Sometimes,No,Yes,Low,Adventure
U09516,22-25,Female,Student,YouTube,3-5,High,High,Yes,No,Passive,High,No,No,Yes,Yes,Low,Often,Yes,No,High,Relaxation
U09517,18-21,Female,Student,Instagram,5+,High,High,Sometimes,No,Passive,Medium,No,No,Yes,Yes,Low,Rarely,Yes,Yes,Medium,Adventure
U09518,22-25,Male,Employed,Facebook,3-5,Medium,Medium,Sometimes,No,Passive,Medium,Yes,No,Yes,No,Medium,Often,No,Yes,Medium,Adventure
U09519,22-25,Male,Student,Facebook,<1,High,High,Sometimes,Yes,Interactive,Medium,No,No,Yes,Yes,Medium,Rarely,No,Yes,Medium,Adventure
U09520,18-21,Other,Student,Instagram,5+,Medium,High,Sometimes,No,Passive,Low,No,Yes,Yes,Yes,Low,Sometimes,Yes,No,Medium,Culture
U09521,22-25,Female,Employed,Facebook,3-5,Low,Medium,Yes,Yes,Passive,Low,Yes,Yes,No,No,High,Sometimes,Yes,No,High,Culture
U09522,18-21,Male,Employed,Instagram,<1,High,High,Yes,No,Interactive,High,No,No,Yes,Yes,High,Rarely,No,No,High,Relaxation
U09523,18-21,Male,Employed,Instagram,<1,High,Low,Yes,No,Interactive,High,Yes,Yes,No,Yes,High,Often,Yes,Yes,High,Relaxation
U09524,18-21,Female,Employed,Instagram,5+,Medium,Medium,Sometimes,Yes,Interactive,Medium,Yes,Yes,Yes,No,High,Rarely,Yes,Yes,Medium,Culture
U09525,22-25,Female,Student,Facebook,3-5,Medium,Medium,Sometimes,No,Passive,Medium,Yes,Yes,Yes,No,Low,Rarely,No,No,High,Urban
U09526,18-21,Female,Employed,Facebook,5+,Low,High,Sometimes,No,Passive,Low,No,No,No,Yes,High,Often,Yes,No,High,Adventure
U09527,18-21,Male,Student,YouTube,3-5,Low,High,No,No,Passive,Medium,No,No,Yes,Yes,High,Often,Yes,No,High,Adventure
U09528,18-21,Male,Student,Facebook,3-5,Low,High,Sometimes,No,Interactive,High,No,Yes,No,No,Low,Rarely,Yes,Yes,Medium,Urban
U09529,18-21,Male,Student,Instagram,5+,Low,High,Sometimes,Yes,Passive,Low,Yes,No,Yes,Yes,Medium,Sometimes,No,No,Low,Relaxation
U09530,22-25,Male,Employed,YouTube,1-2,Medium,Low,Sometimes,Yes,Interactive,Medium,Yes,No,No,No,Low,Sometimes,Yes,No,Medium,Adventure
U09531,22-25,Male,Employed,Instagram,3-5,Low,Low,Sometimes,Yes,Passive,High,Yes,No,Yes,Yes,Medium,Sometimes,No,No,High,Culture
U09532,22-25,Other,Employed,YouTube,1-2,Low,Medium,Yes,Yes,Interactive,Medium,Yes,Yes,Yes,Yes,Low,Rarely,No,Yes,Medium,Relaxation
U09533,22-25,Female,Student,Facebook,1-2,High,Low,Sometimes,No,Passive,High,Yes,No,No,Yes,High,Rarely,Yes,Yes,Low,Urban
U09534,18-21,Other,Employed,TikTok,<1,Medium,High,Yes,No,Interactive,Medium,No,Yes,Yes,Yes,High,Rarely,Yes,No,Medium,Adventure
U09535,22-25,Other,Student,Instagram,5+,High,High,Yes,No,Passive,High,No,Yes,No,No,Low,Rarely,No,No,Low,Culture
U09536,22-25,Male,Employed,Instagram,1-2,Medium,Medium,No,Yes,Passive,Low,Yes,Yes,No,No,High,Often,No,No,High,Relaxation
U09537,22-25,Male,Employed,YouTube,1-2,High,Low,Sometimes,No,Interactive,Medium,Yes,Yes,No,No,Low,Rarely,Yes,No,High,Adventure
U09538,22-25,Other,Employed,Facebook,3-5,Low,Medium,Sometimes,No,Passive,Low,Yes,No,No,Yes,High,Sometimes,No,Yes,High,Adventure
U09539,22-25,Female,Student,Facebook,1-2,Medium,Medium,Sometimes,Yes,Interactive,Medium,No,No,Yes,Yes,Medium,Sometimes,Yes,Yes,Medium,Relaxation
U09540,22-25,Other,Student,YouTube,5+,High,High,No,No,Interactive,Medium,No,No,No,No,Medium,Often,No,Yes,Low,Urban
U09541,18-21,Male,Student,YouTube,<1,Low,High,Sometimes,Yes,Interactive,Low,Yes,No,Yes,Yes,Medium,Sometimes,No,No,Low,Culture
U09542,18-21,Other,Student,YouTube,<1,High,Medium,Sometimes,Yes,Interactive,Low,Yes,No,Yes,No,Low,Sometimes,No,No,Medium,Urban
U09543,22-25,Female,Student,Facebook,5+,High,Medium,Sometimes,Yes,Interactive,Medium,Yes,No,No,Yes,Low,Sometimes,Yes,No,High,Culture
U09544,22-25,Other,Student,TikTok,1-2,High,High,No,No,Interactive,High,No,Yes,No,Yes,Low,Sometimes,Yes,Yes,Medium,Adventure
U09545,22-25,Male,Employed,TikTok,<1,Medium,Low,Sometimes,No,Interactive,Low,No,No,No,No,High,Sometimes,Yes,Yes,Medium,Relaxation
U09546,18-21,Other,Employed,Instagram,<1,Medium,Low,No,Yes,Passive,Medium,Yes,Yes,No,No,Low,Rarely,No,Yes,High,Adventure
U09547,18-21,Other,Student,Instagram,3-5,High,Low,Sometimes,No,Passive,High,Yes,No,Yes,No,Low,Often,Yes,Yes,Medium,Relaxation
U09548,22-25,Other,Employed,Instagram,<1,Low,Medium,Yes,No,Interactive,High,No,No,Yes,Yes,Low,Often,No,Yes,Low,Adventure
U09549,18-21,Female,Student,YouTube,5+,High,Medium,Yes,No,Passive,Low,No,No,No,Yes,Medium,Rarely,Yes,No,Medium,Relaxation
U09550,18-21,Male,Student,Facebook,<1,Low,Low,No,No,Passive,Medium,No,No,Yes,Yes,Low,Often,Yes,No,High,Culture
U09551,18-21,Female,Student,TikTok,<1,High,High,Yes,No,Passive,Medium,No,Yes,Yes,Yes,Low,Rarely,No,Yes,Medium,Adventure
U09552,22-25,Male,Student,YouTube,5+,High,High,Sometimes,No,Passive,High,Yes,Yes,Yes,Yes,Medium,Rarely,Yes,Yes,Medium,Culture
U09553,22-25,Other,Employed,YouTube,<1,High,Low,No,Yes,Interactive,Low,No,Yes,Yes,No,High,Sometimes,Yes,Yes,Low,Adventure
U09554,18-21,Male,Employed,YouTube,5+,Medium,High,No,No,Passive,Medium,Yes,No,No,Yes,High,Sometimes,Yes,No,Low,Culture
